Product,Channel,sales_date,sales
Product B,Channel 1,11/10/20,2790
Product B,Channel 1,11/11/20,3035
Product B,Channel 1,11/12/20,3003
Product B,Channel 1,11/13/20,2791
Product B,Channel 1,11/14/20,602
Product B,Channel 1,11/15/20,294
Product B,Channel 1,11/16/20,2857
Product B,Channel 1,11/17/20,2854
Product B,Channel 1,11/18/20,2954
Product B,Channel 1,11/19/20,2936
Product B,Channel 1,11/20/20,2968
Product B,Channel 1,11/21/20,571
Product B,Channel 1,11/22/20,286
Product B,Channel 1,11/23/20,2872
Product B,Channel 1,11/24/20,2881
Product B,Channel 1,11/25/20,2780
Product B,Channel 1,11/26/20,3068
Product B,Channel 1,11/27/20,2917
Product B,Channel 1,11/28/20,582
Product B,Channel 1,11/29/20,296
Product B,Channel 1,11/30/20,2840
Product B,Channel 1,12/1/20,2403
Product B,Channel 1,12/2/20,2201
Product B,Channel 1,12/3/20,2362
Product B,Channel 1,12/4/20,2391
Product B,Channel 1,12/5/20,477
Product B,Channel 1,12/6/20,226
Product B,Channel 1,12/7/20,2320
Product B,Channel 1,12/8/20,2387
Product B,Channel 1,12/9/20,2421
Product B,Channel 1,12/10/20,2361
Product B,Channel 1,12/11/20,2266
Product B,Channel 1,12/12/20,479
Product B,Channel 1,12/13/20,236
Product B,Channel 1,12/14/20,2273
Product B,Channel 1,12/15/20,2434
Product B,Channel 1,12/16/20,2388
Product B,Channel 1,12/17/20,2455
Product B,Channel 1,12/18/20,2475
Product B,Channel 1,12/19/20,467
Product B,Channel 1,12/20/20,230
Product B,Channel 1,12/21/20,2314
Product B,Channel 1,12/22/20,2431
Product B,Channel 1,12/23/20,2427
Product B,Channel 1,12/24/20,2238
Product B,Channel 1,12/25/20,2333
Product B,Channel 1,12/26/20,492
Product B,Channel 1,12/27/20,218
Product B,Channel 1,12/28/20,2449
Product B,Channel 1,12/29/20,2325
Product B,Channel 1,12/30/20,2436
Product B,Channel 1,12/31/20,2423
Product B,Channel 1,1/1/21,1419
Product B,Channel 1,1/2/21,282
Product B,Channel 1,1/3/21,143
Product B,Channel 1,1/4/21,1325
Product B,Channel 1,1/5/21,1464
Product B,Channel 1,1/6/21,1461
Product B,Channel 1,1/7/21,1484
Product B,Channel 1,1/8/21,1477
Product B,Channel 1,1/9/21,268
Product B,Channel 1,1/10/21,147
Product B,Channel 1,1/11/21,1441
Product B,Channel 1,1/12/21,1473
Product B,Channel 1,1/13/21,1423
Product B,Channel 1,1/14/21,1471
Product B,Channel 1,1/15/21,1407
Product B,Channel 1,1/16/21,291
Product B,Channel 1,1/17/21,144
Product B,Channel 1,1/18/21,1487
Product B,Channel 1,1/19/21,1449
Product B,Channel 1,1/20/21,1444
Product B,Channel 1,1/21/21,1534
Product B,Channel 1,1/22/21,1503
Product B,Channel 1,1/23/21,303
Product B,Channel 1,1/24/21,148
Product B,Channel 1,1/25/21,1517
Product B,Channel 1,1/26/21,1561
Product B,Channel 1,1/27/21,1534
Product B,Channel 1,1/28/21,1517
Product B,Channel 1,1/29/21,1529
Product B,Channel 1,1/30/21,293
Product B,Channel 1,1/31/21,145
Product B,Channel 1,2/1/21,1590
Product B,Channel 1,2/2/21,1621
Product B,Channel 1,2/3/21,1681
Product B,Channel 1,2/4/21,1731
Product B,Channel 1,2/5/21,1621
Product B,Channel 1,2/6/21,344
Product B,Channel 1,2/7/21,153
Product B,Channel 1,2/8/21,1555
Product B,Channel 1,2/9/21,1714
Product B,Channel 1,2/10/21,1731
Product B,Channel 1,2/11/21,1721
Product B,Channel 1,2/12/21,1692
Product B,Channel 1,2/13/21,353
Product B,Channel 1,2/14/21,160
Product B,Channel 1,2/15/21,1497
Product B,Channel 1,2/16/21,1610
Product B,Channel 1,2/17/21,1727
Product B,Channel 1,2/18/21,1662
Product B,Channel 1,2/19/21,1729
Product B,Channel 1,2/20/21,336
Product B,Channel 1,2/21/21,164
Product B,Channel 1,2/22/21,1668
Product B,Channel 1,2/23/21,1630
Product B,Channel 1,2/24/21,1649
Product B,Channel 1,2/25/21,1677
Product B,Channel 1,2/26/21,1685
Product B,Channel 1,2/27/21,332
Product B,Channel 1,2/28/21,167
Product B,Channel 1,3/1/21,1914
Product B,Channel 1,3/2/21,1939
Product B,Channel 1,3/3/21,1799
Product B,Channel 1,3/4/21,1971
Product B,Channel 1,3/5/21,1715
Product B,Channel 1,3/6/21,343
Product B,Channel 1,3/7/21,194
Product B,Channel 1,3/8/21,1913
Product B,Channel 1,3/9/21,1897
Product B,Channel 1,3/10/21,1937
Product B,Channel 1,3/11/21,1987
Product B,Channel 1,3/12/21,1959
Product B,Channel 1,3/13/21,348
Product B,Channel 1,3/14/21,190
Product B,Channel 1,3/15/21,1921
Product B,Channel 1,3/16/21,1946
Product B,Channel 1,3/17/21,1782
Product B,Channel 1,3/18/21,1974
Product B,Channel 1,3/19/21,1894
Product B,Channel 1,3/20/21,400
Product B,Channel 1,3/21/21,194
Product B,Channel 1,3/22/21,1843
Product B,Channel 1,3/23/21,1969
Product B,Channel 1,3/24/21,1988
Product B,Channel 1,3/25/21,1991
Product B,Channel 1,3/26/21,2031
Product B,Channel 1,3/27/21,395
Product B,Channel 1,3/28/21,197
Product B,Channel 1,3/29/21,1914
Product B,Channel 1,3/30/21,1954
Product B,Channel 1,3/31/21,1924
Product B,Channel 1,4/1/21,2225
Product B,Channel 1,4/2/21,2164
Product B,Channel 1,4/3/21,430
Product B,Channel 1,4/4/21,224
Product B,Channel 1,4/5/21,2116
Product B,Channel 1,4/6/21,2208
Product B,Channel 1,4/7/21,2244
Product B,Channel 1,4/8/21,2087
Product B,Channel 1,4/9/21,2199
Product B,Channel 1,4/10/21,444
Product B,Channel 1,4/11/21,213
Product B,Channel 1,4/12/21,1961
Product B,Channel 1,4/13/21,2147
Product B,Channel 1,4/14/21,2179
Product B,Channel 1,4/15/21,2203
Product B,Channel 1,4/16/21,2160
Product B,Channel 1,4/17/21,438
Product B,Channel 1,4/18/21,210
Product B,Channel 1,4/19/21,2083
Product B,Channel 1,4/20/21,2204
Product B,Channel 1,4/21/21,2188
Product B,Channel 1,4/22/21,2224
Product B,Channel 1,4/23/21,2130
Product B,Channel 1,4/24/21,423
Product B,Channel 1,4/25/21,221
Product B,Channel 1,4/26/21,2218
Product B,Channel 1,4/27/21,2109
Product B,Channel 1,4/28/21,2037
Product B,Channel 1,4/29/21,2041
Product B,Channel 1,4/30/21,2060
Product B,Channel 1,5/1/21,479
Product B,Channel 1,5/2/21,232
Product B,Channel 1,5/3/21,2233
Product B,Channel 1,5/4/21,2432
Product B,Channel 1,5/5/21,2508
Product B,Channel 1,5/6/21,2496
Product B,Channel 1,5/7/21,2444
Product B,Channel 1,5/8/21,475
Product B,Channel 1,5/9/21,229
Product B,Channel 1,5/10/21,2436
Product B,Channel 1,5/11/21,2436
Product B,Channel 1,5/12/21,2450
Product B,Channel 1,5/13/21,2492
Product B,Channel 1,5/14/21,2386
Product B,Channel 1,5/15/21,456
Product B,Channel 1,5/16/21,234
Product B,Channel 1,5/17/21,2396
Product B,Channel 1,5/18/21,2470
Product B,Channel 1,5/19/21,2521
Product B,Channel 1,5/20/21,2521
Product B,Channel 1,5/21/21,2173
Product B,Channel 1,5/22/21,494
Product B,Channel 1,5/23/21,242
Product B,Channel 1,5/24/21,2379
Product B,Channel 1,5/25/21,2413
Product B,Channel 1,5/26/21,2499
Product B,Channel 1,5/27/21,2473
Product B,Channel 1,5/28/21,2384
Product B,Channel 1,5/29/21,455
Product B,Channel 1,5/30/21,234
Product B,Channel 1,5/31/21,2314
Product B,Channel 1,6/1/21,2643
Product B,Channel 1,6/2/21,2556
Product B,Channel 1,6/3/21,2762
Product B,Channel 1,6/4/21,2645
Product B,Channel 1,6/5/21,533
Product B,Channel 1,6/6/21,262
Product B,Channel 1,6/7/21,2688
Product B,Channel 1,6/8/21,2453
Product B,Channel 1,6/9/21,2657
Product B,Channel 1,6/10/21,2682
Product B,Channel 1,6/11/21,2589
Product B,Channel 1,6/12/21,509
Product B,Channel 1,6/13/21,270
Product B,Channel 1,6/14/21,2641
Product B,Channel 1,6/15/21,2636
Product B,Channel 1,6/16/21,2756
Product B,Channel 1,6/17/21,2763
Product B,Channel 1,6/18/21,2646
Product B,Channel 1,6/19/21,518
Product B,Channel 1,6/20/21,269
Product B,Channel 1,6/21/21,2658
Product B,Channel 1,6/22/21,2702
Product B,Channel 1,6/23/21,2787
Product B,Channel 1,6/24/21,2762
Product B,Channel 1,6/25/21,2751
Product B,Channel 1,6/26/21,477
Product B,Channel 1,6/27/21,258
Product B,Channel 1,6/28/21,2557
Product B,Channel 1,6/29/21,2737
Product B,Channel 1,6/30/21,2779
Product B,Channel 1,7/1/21,2576
Product B,Channel 1,7/2/21,2500
Product B,Channel 1,7/3/21,515
Product B,Channel 1,7/4/21,238
Product B,Channel 1,7/5/21,2354
Product B,Channel 1,7/6/21,2525
Product B,Channel 1,7/7/21,2580
Product B,Channel 1,7/8/21,2622
Product B,Channel 1,7/9/21,2394
Product B,Channel 1,7/10/21,506
Product B,Channel 1,7/11/21,249
Product B,Channel 1,7/12/21,2210
Product B,Channel 1,7/13/21,2374
Product B,Channel 1,7/14/21,2531
Product B,Channel 1,7/15/21,2510
Product B,Channel 1,7/16/21,2568
Product B,Channel 1,7/17/21,480
Product B,Channel 1,7/18/21,238
Product B,Channel 1,7/19/21,2479
Product B,Channel 1,7/20/21,2514
Product B,Channel 1,7/21/21,2425
Product B,Channel 1,7/22/21,2588
Product B,Channel 1,7/23/21,2454
Product B,Channel 1,7/24/21,510
Product B,Channel 1,7/25/21,234
Product B,Channel 1,7/26/21,2614
Product B,Channel 1,7/27/21,2595
Product B,Channel 1,7/28/21,2670
Product B,Channel 1,7/29/21,2556
Product B,Channel 1,7/30/21,2507
Product B,Channel 1,7/31/21,481
Product B,Channel 1,8/1/21,223
Product B,Channel 1,8/2/21,2347
Product B,Channel 1,8/3/21,2347
Product B,Channel 1,8/4/21,2381
Product B,Channel 1,8/5/21,2347
Product B,Channel 1,8/6/21,2243
Product B,Channel 1,8/7/21,434
Product B,Channel 1,8/8/21,234
Product B,Channel 1,8/9/21,2236
Product B,Channel 1,8/10/21,2266
Product B,Channel 1,8/11/21,2389
Product B,Channel 1,8/12/21,2173
Product B,Channel 1,8/13/21,2373
Product B,Channel 1,8/14/21,466
Product B,Channel 1,8/15/21,229
Product B,Channel 1,8/16/21,2309
Product B,Channel 1,8/17/21,2243
Product B,Channel 1,8/18/21,2304
Product B,Channel 1,8/19/21,2372
Product B,Channel 1,8/20/21,2348
Product B,Channel 1,8/21/21,495
Product B,Channel 1,8/22/21,227
Product B,Channel 1,8/23/21,2419
Product B,Channel 1,8/24/21,2477
Product B,Channel 1,8/25/21,2473
Product B,Channel 1,8/26/21,2415
Product B,Channel 1,8/27/21,2279
Product B,Channel 1,8/28/21,486
Product B,Channel 1,8/29/21,222
Product B,Channel 1,8/30/21,2379
Product B,Channel 1,8/31/21,2176
Product B,Channel 1,9/1/21,2209
Product B,Channel 1,9/2/21,2199
Product B,Channel 1,9/3/21,2130
Product B,Channel 1,9/4/21,435
Product B,Channel 1,9/5/21,202
Product B,Channel 1,9/6/21,2073
Product B,Channel 1,9/7/21,2192
Product B,Channel 1,9/8/21,2196
Product B,Channel 1,9/9/21,2269
Product B,Channel 1,9/10/21,2208
Product B,Channel 1,9/11/21,434
Product B,Channel 1,9/12/21,216
Product B,Channel 1,9/13/21,2041
Product B,Channel 1,9/14/21,2232
Product B,Channel 1,9/15/21,2106
Product B,Channel 1,9/16/21,2264
Product B,Channel 1,9/17/21,2144
Product B,Channel 1,9/18/21,428
Product B,Channel 1,9/19/21,211
Product B,Channel 1,9/20/21,2223
Product B,Channel 1,9/21/21,2209
Product B,Channel 1,9/22/21,2134
Product B,Channel 1,9/23/21,2269
Product B,Channel 1,9/24/21,2230
Product B,Channel 1,9/25/21,414
Product B,Channel 1,9/26/21,197
Product B,Channel 1,9/27/21,2155
Product B,Channel 1,9/28/21,2125
Product B,Channel 1,9/29/21,2158
Product B,Channel 1,9/30/21,2308
Product B,Channel 1,10/1/21,3259
Product B,Channel 1,10/2/21,649
Product B,Channel 1,10/3/21,338
Product B,Channel 1,10/4/21,3355
Product B,Channel 1,10/5/21,3455
Product B,Channel 1,10/6/21,3305
Product B,Channel 1,10/7/21,3418
Product B,Channel 1,10/8/21,3354
Product B,Channel 1,10/9/21,668
Product B,Channel 1,10/10/21,304
Product B,Channel 1,10/11/21,3235
Product B,Channel 1,10/12/21,3358
Product B,Channel 1,10/13/21,3385
Product B,Channel 1,10/14/21,3414
Product B,Channel 1,10/15/21,3505
Product B,Channel 1,10/16/21,611
Product B,Channel 1,10/17/21,335
Product B,Channel 1,10/18/21,3329
Product B,Channel 1,10/19/21,3342
Product B,Channel 1,10/20/21,3417
Product B,Channel 1,10/21/21,3345
Product B,Channel 1,10/22/21,3382
Product B,Channel 1,10/23/21,650
Product B,Channel 1,10/24/21,334
Product B,Channel 1,10/25/21,3270
Product B,Channel 1,10/26/21,3302
Product B,Channel 1,10/27/21,3349
Product B,Channel 1,10/28/21,3537
Product B,Channel 1,10/29/21,3298
Product B,Channel 1,10/30/21,683
Product B,Channel 1,10/31/21,347
Product B,Channel 1,11/1/21,5689
Product B,Channel 1,11/2/21,5828
Product B,Channel 1,11/3/21,5587
Product B,Channel 1,11/4/21,5969
Product B,Channel 1,11/5/21,5793
Product B,Channel 1,11/6/21,1156
Product B,Channel 1,11/7/21,530
Product B,Channel 1,11/8/21,5858
Product B,Channel 1,11/9/21,5375
Product B,Channel 1,11/10/21,5842
Product B,Channel 1,11/11/21,5261
Product B,Channel 1,11/12/21,5565
Product B,Channel 1,11/13/21,1098
Product B,Channel 1,11/14/21,561
Product B,Channel 1,11/15/21,5470
Product B,Channel 1,11/16/21,5569
Product B,Channel 1,11/17/21,5961
Product B,Channel 1,11/18/21,5493
Product B,Channel 1,11/19/21,5826
Product B,Channel 1,11/20/21,1184
Product B,Channel 1,11/21/21,585
Product B,Channel 1,11/22/21,5416
Product B,Channel 1,11/23/21,5845
Product B,Channel 1,11/24/21,5784
Product B,Channel 1,11/25/21,5987
Product B,Channel 1,11/26/21,5956
Product B,Channel 1,11/27/21,1074
Product B,Channel 1,11/28/21,565
Product B,Channel 1,11/29/21,5806
Product B,Channel 1,11/30/21,5170
Product B,Channel 1,12/1/21,4538
Product B,Channel 1,12/2/21,4753
Product B,Channel 1,12/3/21,4676
Product B,Channel 1,12/4/21,846
Product B,Channel 1,12/5/21,458
Product B,Channel 1,12/6/21,4633
Product B,Channel 1,12/7/21,4797
Product B,Channel 1,12/8/21,4889
Product B,Channel 1,12/9/21,4706
Product B,Channel 1,12/10/21,4675
Product B,Channel 1,12/11/21,937
Product B,Channel 1,12/12/21,444
Product B,Channel 1,12/13/21,4195
Product B,Channel 1,12/14/21,4634
Product B,Channel 1,12/15/21,4718
Product B,Channel 1,12/16/21,4823
Product B,Channel 1,12/17/21,4485
Product B,Channel 1,12/18/21,924
Product B,Channel 1,12/19/21,459
Product B,Channel 1,12/20/21,4689
Product B,Channel 1,12/21/21,4844
Product B,Channel 1,12/22/21,4659
Product B,Channel 1,12/23/21,4807
Product B,Channel 1,12/24/21,4809
Product B,Channel 1,12/25/21,928
Product B,Channel 1,12/26/21,480
Product B,Channel 1,12/27/21,4104
Product B,Channel 1,12/28/21,4364
Product B,Channel 1,12/29/21,4596
Product B,Channel 1,12/30/21,4624
Product B,Channel 1,12/31/21,4370
Product B,Channel 1,1/1/22,324
Product B,Channel 1,1/2/22,159
Product B,Channel 1,1/3/22,1528
Product B,Channel 1,1/4/22,1699
Product B,Channel 1,1/5/22,1666
Product B,Channel 1,1/6/22,1752
Product B,Channel 1,1/7/22,1645
Product B,Channel 1,1/8/22,327
Product B,Channel 1,1/9/22,158
Product B,Channel 1,1/10/22,1652
Product B,Channel 1,1/11/22,1667
Product B,Channel 1,1/12/22,1673
Product B,Channel 1,1/13/22,1703
Product B,Channel 1,1/14/22,1632
Product B,Channel 1,1/15/22,327
Product B,Channel 1,1/16/22,165
Product B,Channel 1,1/17/22,1661
Product B,Channel 1,1/18/22,1619
Product B,Channel 1,1/19/22,1672
Product B,Channel 1,1/20/22,1763
Product B,Channel 1,1/21/22,1635
Product B,Channel 1,1/22/22,340
Product B,Channel 1,1/23/22,169
Product B,Channel 1,1/24/22,1670
Product B,Channel 1,1/25/22,1607
Product B,Channel 1,1/26/22,1635
Product B,Channel 1,1/27/22,1755
Product B,Channel 1,1/28/22,1772
Product B,Channel 1,1/29/22,335
Product B,Channel 1,1/30/22,169
Product B,Channel 1,1/31/22,1695
Product B,Channel 1,2/1/22,1928
Product B,Channel 1,2/2/22,1869
Product B,Channel 1,2/3/22,1943
Product B,Channel 1,2/4/22,1920
Product B,Channel 1,2/5/22,358
Product B,Channel 1,2/6/22,193
Product B,Channel 1,2/7/22,1862
Product B,Channel 1,2/8/22,1822
Product B,Channel 1,2/9/22,2009
Product B,Channel 1,2/10/22,1764
Product B,Channel 1,2/11/22,1860
Product B,Channel 1,2/12/22,373
Product B,Channel 1,2/13/22,185
Product B,Channel 1,2/14/22,1898
Product B,Channel 1,2/15/22,1917
Product B,Channel 1,2/16/22,1953
Product B,Channel 1,2/17/22,2020
Product B,Channel 1,2/18/22,1846
Product B,Channel 1,2/19/22,378
Product B,Channel 1,2/20/22,183
Product B,Channel 1,2/21/22,1852
Product B,Channel 1,2/22/22,1935
Product B,Channel 1,2/23/22,1904
Product B,Channel 1,2/24/22,1952
Product B,Channel 1,2/25/22,1891
Product B,Channel 1,2/26/22,377
Product B,Channel 1,2/27/22,196
Product B,Channel 1,2/28/22,1867
Product B,Channel 1,3/1/22,2016
Product B,Channel 1,3/2/22,2183
Product B,Channel 1,3/3/22,2188
Product B,Channel 1,3/4/22,2153
Product B,Channel 1,3/5/22,384
Product B,Channel 1,3/6/22,213
Product B,Channel 1,3/7/22,2107
Product B,Channel 1,3/8/22,2111
Product B,Channel 1,3/9/22,2146
Product B,Channel 1,3/10/22,2182
Product B,Channel 1,3/11/22,2212
Product B,Channel 1,3/12/22,407
Product B,Channel 1,3/13/22,210
Product B,Channel 1,3/14/22,2151
Product B,Channel 1,3/15/22,1854
Product B,Channel 1,3/16/22,2221
Product B,Channel 1,3/17/22,2258
Product B,Channel 1,3/18/22,2179
Product B,Channel 1,3/19/22,423
Product B,Channel 1,3/20/22,210
Product B,Channel 1,3/21/22,2145
Product B,Channel 1,3/22/22,2027
Product B,Channel 1,3/23/22,2060
Product B,Channel 1,3/24/22,2029
Product B,Channel 1,3/25/22,2198
Product B,Channel 1,3/26/22,437
Product B,Channel 1,3/27/22,213
Product B,Channel 1,3/28/22,2102
Product B,Channel 1,3/29/22,2118
Product B,Channel 1,3/30/22,2158
Product B,Channel 1,3/31/22,2271
Product B,Channel 1,4/1/22,2350
Product B,Channel 1,4/2/22,430
Product B,Channel 1,4/3/22,236
Product B,Channel 1,4/4/22,2405
Product B,Channel 1,4/5/22,2473
Product B,Channel 1,4/6/22,2420
Product B,Channel 1,4/7/22,2535
Product B,Channel 1,4/8/22,2389
Product B,Channel 1,4/9/22,488
Product B,Channel 1,4/10/22,250
Product B,Channel 1,4/11/22,2440
Product B,Channel 1,4/12/22,2199
Product B,Channel 1,4/13/22,2327
Product B,Channel 1,4/14/22,2400
Product B,Channel 1,4/15/22,2299
Product B,Channel 1,4/16/22,463
Product B,Channel 1,4/17/22,249
Product B,Channel 1,4/18/22,2351
Product B,Channel 1,4/19/22,2418
Product B,Channel 1,4/20/22,2341
Product B,Channel 1,4/21/22,2414
Product B,Channel 1,4/22/22,2457
Product B,Channel 1,4/23/22,483
Product B,Channel 1,4/24/22,232
Product B,Channel 1,4/25/22,2342
Product B,Channel 1,4/26/22,2475
Product B,Channel 1,4/27/22,2444
Product B,Channel 1,4/28/22,2309
Product B,Channel 1,4/29/22,2470
Product B,Channel 1,4/30/22,497
Product B,Channel 1,5/1/22,240
Product B,Channel 1,5/2/22,2606
Product B,Channel 1,5/3/22,2532
Product B,Channel 1,5/4/22,2679
Product B,Channel 1,5/5/22,2835
Product B,Channel 1,5/6/22,2637
Product B,Channel 1,5/7/22,541
Product B,Channel 1,5/8/22,269
Product B,Channel 1,5/9/22,2733
Product B,Channel 1,5/10/22,2527
Product B,Channel 1,5/11/22,2509
Product B,Channel 1,5/12/22,2676
Product B,Channel 1,5/13/22,2650
Product B,Channel 1,5/14/22,542
Product B,Channel 1,5/15/22,274
Product B,Channel 1,5/16/22,2710
Product B,Channel 1,5/17/22,2629
Product B,Channel 1,5/18/22,2727
Product B,Channel 1,5/19/22,2673
Product B,Channel 1,5/20/22,2708
Product B,Channel 1,5/21/22,535
Product B,Channel 1,5/22/22,274
Product B,Channel 1,5/23/22,2703
Product B,Channel 1,5/24/22,2623
Product B,Channel 1,5/25/22,2512
Product B,Channel 1,5/26/22,2647
Product B,Channel 1,5/27/22,2629
Product B,Channel 1,5/28/22,508
Product B,Channel 1,5/29/22,258
Product B,Channel 1,5/30/22,2647
Product B,Channel 1,5/31/22,2666
Product B,Channel 1,6/1/22,2772
Product B,Channel 1,6/2/22,2979
Product B,Channel 1,6/3/22,2876
Product B,Channel 1,6/4/22,604
Product B,Channel 1,6/5/22,303
Product B,Channel 1,6/6/22,2833
Product B,Channel 1,6/7/22,3076
Product B,Channel 1,6/8/22,2971
Product B,Channel 1,6/9/22,3068
Product B,Channel 1,6/10/22,2852
Product B,Channel 1,6/11/22,562
Product B,Channel 1,6/12/22,279
Product B,Channel 1,6/13/22,2856
Product B,Channel 1,6/14/22,2979
Product B,Channel 1,6/15/22,3016
Product B,Channel 1,6/16/22,2955
Product B,Channel 1,6/17/22,2990
Product B,Channel 1,6/18/22,568
Product B,Channel 1,6/19/22,291
